n,prime,chi5,S_n,is_tie,gap_to_next_tie
4888,102367,-1,-20,False,
4889,102397,-1,-21,False,
4890,102409,1,-20,False,
4891,102433,-1,-21,False,
4892,102451,1,-20,False,
4893,102481,1,-19,False,
4894,102499,1,-18,False,
4895,102523,-1,-19,False,
4896,102547,-1,-20,False,
4897,102559,1,-19,False,
4898,102607,-1,-20,False,
4899,102643,-1,-21,False,
4900,102667,-1,-22,False,
4901,102673,-1,-23,False,
4902,102679,1,-22,False,
4903,102763,-1,-23,False,
4904,102769,1,-22,False,
4905,102793,-1,-23,False,
4906,102811,1,-22,False,
4907,102829,1,-21,False,
4908,102841,1,-20,False,
4909,102859,1,-19,False,
4910,102871,1,-18,False,
4911,102877,-1,-19,False,
4912,102913,-1,-20,False,
4913,102931,1,-19,False,
4914,102967,-1,-20,False,
4915,103069,1,-19,False,
4916,103087,-1,-20,False,
4917,103093,-1,-21,False,
4918,103099,1,-20,False,
4919,103123,-1,-21,False,
4920,103141,1,-20,False,
4921,103171,1,-19,False,
4922,103177,-1,-20,False,
4923,103183,-1,-21,False,
4924,103231,1,-20,False,
4925,103237,-1,-21,False,
4926,103291,1,-20,False,
4927,103333,-1,-21,False,
4928,103357,-1,-22,False,
4929,103387,-1,-23,False,
4930,103393,-1,-24,False,
4931,103399,1,-23,False,
4932,103423,-1,-24,False,
4933,103471,1,-23,False,
4934,103483,-1,-24,False,
4935,103549,1,-23,False,
4936,103561,1,-22,False,
4937,103567,-1,-23,False,
4938,103573,-1,-24,False,
4939,103591,1,-23,False,
4940,103651,1,-22,False,
4941,103657,-1,-23,False,
4942,103669,1,-22,False,
4943,103681,1,-21,False,
4944,103687,-1,-22,False,
4945,103699,1,-21,False,
4946,103723,-1,-22,False,
4947,103801,1,-21,False,
4948,103813,-1,-22,False,
4949,103837,-1,-23,False,
4950,103843,-1,-24,False,
4951,103867,-1,-25,False,
4952,103903,-1,-26,False,
4953,103951,1,-25,False,
4954,103963,-1,-26,False,
4955,103969,1,-25,False,
4956,103981,1,-24,False,
4957,103993,-1,-25,False,
4958,104047,-1,-26,False,
4959,104053,-1,-27,False,
4960,104059,1,-26,False,
4961,104089,1,-25,False,
4962,104107,-1,-26,False,
4963,104113,-1,-27,False,
4964,104119,1,-26,False,
4965,104149,1,-25,False,
4966,104161,1,-24,False,
4967,104173,-1,-25,False,
4968,104179,1,-24,False,
4969,104233,-1,-25,False,
4970,104239,1,-24,False,
4971,104281,1,-23,False,
4972,104287,-1,-24,False,
4973,104311,1,-23,False,
4974,104323,-1,-24,False,
4975,104347,-1,-25,False,
4976,104383,-1,-26,False,
4977,104473,-1,-27,False,
4978,104479,1,-26,False,
4979,104491,1,-25,False,
4980,104527,-1,-26,False,
4981,104551,1,-25,False,
4982,104593,-1,-26,False,
4983,104623,-1,-27,False,
4984,104659,1,-26,False,
4985,104677,-1,-27,False,
4986,104683,-1,-28,False,
4987,104701,1,-27,False,
4988,104707,-1,-28,False,
4989,104743,-1,-29,False,
4990,104761,1,-28,False,
4991,104773,-1,-29,False,
4992,104779,1,-28,False,
4993,104803,-1,-29,False,
4994,104827,-1,-30,False,
4995,104851,1,-29,False,
4996,104869,1,-28,False,
4997,104911,1,-27,False,
4998,104917,-1,-28,False,
4999,104947,-1,-29,False,
5000,104953,-1,-30,False,
